time,lat,lon,count
2019-08-14 12:46:17,32.0,118.7,198
2019-08-14 12:46:17,32.2,118.3,4
2019-08-14 12:46:17,32.0,118.8,60
2019-08-14 12:46:17,31.85,118.75,8
2019-08-14 12:46:17,31.8,119.15,1
2019-08-14 12:46:17,31.25,118.5,1
2019-08-14 12:46:17,31.35,119.15,3
2019-08-14 12:46:17,31.35,118.35,16
2019-08-14 12:46:17,31.35,118.4,2
2019-08-14 12:46:17,31.55,118.5,24
2019-08-14 12:46:17,31.6,118.85,2
2019-08-14 12:46:17,32.15,118.65,66
2019-08-14 12:46:17,31.6,118.55,2
2019-08-14 12:46:17,31.75,118.3,3
2019-08-14 12:46:17,32.0,118.8,123
2019-08-14 12:46:17,31.9,118.6,7
2019-08-14 12:46:17,31.9,119.15,12
2019-08-14 12:46:17,31.9,119.2,3
2019-08-14 12:46:17,32.0,119.0,1
2019-08-14 12:46:17,31.35,118.5,1
2019-08-14 12:46:17,31.95,119.25,3
2019-08-14 12:46:17,32.05,118.6,4
2019-08-14 12:46:17,32.05,118.85,18
2019-08-14 12:46:17,31.65,118.45,64
2019-08-14 12:46:17,32.1,118.75,39
2019-08-14 12:46:17,31.7,118.7,2
2019-08-14 12:46:17,31.7,118.65,1
2019-08-14 12:46:17,31.65,119.05,6
2019-08-14 12:46:17,32.1,118.85,10
2019-08-14 12:46:17,31.85,118.95,12
2019-08-14 12:46:17,32.0,118.6,32
2019-08-14 12:46:17,32.2,119.05,4
2019-08-14 12:46:17,31.8,118.9,4
2019-08-14 12:46:17,31.75,118.95,3
2019-08-14 12:46:17,31.8,118.55,2
2019-08-14 12:46:17,31.75,118.75,5
2019-08-14 12:46:17,31.75,118.8,1
2019-08-14 12:46:17,31.5,119.0,2
2019-08-14 12:46:17,31.85,118.75,18
2019-08-14 12:46:17,31.85,118.4,3
2019-08-14 12:46:17,32.35,118.9,2
2019-08-14 12:46:17,32.3,118.3,9
2019-08-14 12:46:17,31.7,118.3,31
2019-08-14 12:46:17,32.3,119.05,1
2019-08-14 12:46:17,31.85,119.05,1
2019-08-14 12:46:17,32.0,119.05,6
2019-08-14 12:46:17,32.0,119.1,6
2019-08-14 12:46:17,32.25,118.25,1
2019-08-14 12:46:17,31.8,118.55,8
2019-08-14 12:46:17,31.95,119.15,55
2019-08-14 12:46:17,32.2,119.2,1
2019-08-14 12:46:17,31.75,118.8,4
2019-08-14 12:46:17,31.8,118.8,7
2019-08-14 12:46:17,31.55,118.5,4
2019-08-14 12:46:17,32.3,118.35,17
2019-08-14 12:46:17,31.2,118.35,4
2019-08-14 12:46:17,31.85,118.9,3
2019-08-14 12:46:17,31.4,118.4,3
2019-08-14 12:46:17,31.4,118.35,18
2019-08-14 12:46:17,31.65,119.05,2
2019-08-14 12:46:17,32.3,118.75,2
2019-08-14 12:46:17,32.3,118.8,3
2019-08-14 12:46:17,32.15,119.15,3
2019-08-14 12:46:17,31.9,118.7,1
2019-08-14 12:46:17,32.05,118.75,168
2019-08-14 12:46:17,31.6,119.1,1
2019-08-14 12:46:17,31.95,118.55,5
2019-08-14 12:46:17,32.05,118.25,32
2019-08-14 12:46:17,31.25,118.25,2
2019-08-14 12:46:17,31.9,118.25,2
2019-08-14 12:46:17,31.35,118.85,2
2019-08-14 12:46:17,31.35,118.5,3
2019-08-14 12:46:17,31.4,119.25,2
2019-08-14 12:46:17,31.95,118.55,1
2019-08-14 12:46:17,31.25,119.25,3
2019-08-14 12:46:17,32.05,118.9,1
2019-08-14 12:46:17,31.55,118.75,5
2019-08-14 12:46:17,31.55,119.2,2
2019-08-14 12:46:17,31.9,118.45,5
2019-08-14 12:46:17,32.1,118.75,82
2019-08-14 12:46:17,32.3,118.75,15
2019-08-14 12:46:17,32.2,118.7,29
2019-08-14 12:46:17,31.4,118.5,4
2019-08-14 12:46:17,31.4,118.55,1
2019-08-14 12:46:17,31.75,118.8,18
2019-08-14 12:46:17,31.75,118.75,7
2019-08-14 12:46:17,31.75,118.75,5
2019-08-14 12:46:17,31.75,118.8,3
2019-08-14 12:46:17,31.35,118.4,5
2019-08-14 12:46:17,31.55,118.85,5
2019-08-14 12:46:17,32.25,119.2,2
2019-08-14 12:46:17,31.3,118.85,5
2019-08-14 12:46:17,31.65,118.3,1
2019-08-14 12:46:17,32.05,118.6,1
2019-08-14 12:46:17,31.45,118.45,3
2019-08-14 12:46:17,31.75,118.75,5
2019-08-14 12:46:17,31.75,118.8,4
2019-08-14 12:46:17,31.55,119.15,9
2019-08-14 12:46:17,31.2,118.65,2
2019-08-14 12:46:17,32.2,119.1,6
2019-08-14 12:46:17,32.0,119.05,3
2019-08-14 12:46:17,31.8,118.6,3
2019-08-14 12:46:17,31.75,118.8,3
2019-08-14 12:46:17,31.8,118.8,2
2019-08-14 12:46:17,31.8,118.8,35
2019-08-14 12:46:17,32.3,118.35,6
2019-08-14 12:46:17,31.6,119.1,2
2019-08-14 12:46:17,31.5,118.4,3
2019-08-14 12:46:17,31.5,118.35,8
2019-08-14 12:46:17,31.75,119.0,2
2019-08-14 12:46:17,32.25,119.15,58
2019-08-14 12:46:17,32.25,118.8,3
2019-08-14 12:46:17,32.25,118.75,9
2019-08-14 12:46:17,32.0,119.25,5
2019-08-14 12:46:17,32.3,118.9,3
2019-08-14 12:46:17,31.3,118.4,14
2019-08-14 12:46:17,32.3,118.35,1
2019-08-14 12:46:17,32.3,119.2,2
2019-08-14 12:46:17,32.25,118.7,8
2019-08-14 12:46:17,32.25,119.1,39
2019-08-14 12:46:17,31.5,118.8,1
2019-08-14 12:46:17,31.5,118.75,3
2019-08-14 12:46:17,31.45,118.6,1
2019-08-14 12:46:17,32.25,118.35,16
2019-08-14 12:46:17,31.3,118.75,3
2019-08-14 12:46:17,31.3,118.8,3
2019-08-14 12:46:17,31.4,118.35,27
2019-08-14 12:46:17,32.05,118.8,21
2019-08-14 12:46:17,31.35,118.6,1
2019-08-14 12:46:17,32.25,119.15,10
2019-08-14 12:46:17,31.9,118.7,2
2019-08-14 12:46:17,31.45,118.25,3
2019-08-14 12:46:17,31.25,118.65,2
2019-08-14 12:46:17,31.25,118.7,2
2019-08-14 12:46:17,31.95,118.5,10
2019-08-14 12:46:17,31.6,119.1,3
2019-08-14 12:46:17,32.05,118.4,2
2019-08-14 12:46:17,32.15,118.3,1
2019-08-14 12:46:17,31.3,118.65,1
2019-08-14 12:46:17,31.55,118.6,1
2019-08-14 12:46:17,31.9,119.05,4
2019-08-14 12:46:17,32.3,118.25,2
2019-08-14 12:46:17,32.05,118.75,57
2019-08-14 12:46:17,32.25,119.15,28
2019-08-14 12:46:17,32.2,118.9,2
2019-08-14 12:46:17,31.75,119.25,2
2019-08-14 12:46:17,32.15,119.25,1
2019-08-14 12:46:17,32.3,118.8,116
2019-08-14 12:46:17,32.0,118.55,2
2019-08-14 12:46:17,32.15,118.7,2
2019-08-14 12:46:17,31.35,118.3,1
2019-08-14 12:46:17,31.3,119.25,6
2019-08-14 12:46:17,32.25,118.8,3
2019-08-14 12:46:17,32.25,118.75,3
2019-08-14 12:46:17,31.9,118.6,3
2019-08-14 12:46:17,31.95,118.4,1
2019-08-14 12:46:17,31.95,118.85,68
2019-08-14 12:46:17,31.9,119.1,2
2019-08-14 12:46:17,31.9,118.7,6
2019-08-14 12:46:17,31.9,118.65,3
2019-08-14 12:46:17,32.05,118.8,7
2019-08-14 12:46:17,32.15,118.35,2
2019-08-14 12:46:17,31.45,118.25,2
2019-08-14 12:46:17,32.0,118.45,1
2019-08-14 12:46:17,32.15,118.25,2
2019-08-14 12:46:17,32.15,118.7,59
2019-08-14 12:46:17,31.35,119.15,1
2019-08-14 12:46:17,31.85,118.8,9
2019-08-14 12:46:17,31.85,118.75,2
2019-08-14 12:46:17,31.3,118.6,1
2019-08-14 12:46:17,31.7,118.75,9
2019-08-14 12:46:17,31.6,118.85,2
2019-08-14 12:46:17,31.4,118.9,3
2019-08-14 12:46:17,31.95,119.1,2
2019-08-14 12:46:17,31.85,118.45,3
2019-08-14 12:46:17,31.5,118.45,3
2019-08-14 12:46:17,31.6,118.5,1
2019-08-14 12:46:17,31.8,118.45,3
2019-08-14 12:46:17,31.35,118.3,2
2019-08-14 12:46:17,31.2,118.35,5
2019-08-14 12:46:17,32.0,118.85,39
2019-08-14 12:46:17,32.0,118.9,7
2019-08-14 12:46:17,31.4,118.4,4
2019-08-14 12:46:17,31.4,118.35,7
2019-08-14 12:46:17,31.85,119.0,2
2019-08-14 12:46:17,31.8,118.8,3
2019-08-14 12:46:17,31.3,118.25,1
2019-08-14 12:46:17,32.35,118.95,1
2019-08-14 12:46:17,31.3,118.4,5
2019-08-14 12:46:17,31.5,118.4,2
2019-08-14 12:46:17,31.2,118.45,1
2019-08-14 12:46:17,32.25,118.7,19
2019-08-14 12:46:17,32.25,118.65,6
2019-08-14 12:46:17,32.25,119.1,5
2019-08-14 12:46:17,32.2,118.95,4
2019-08-14 12:46:17,31.95,118.5,3
2019-08-14 12:46:17,32.15,118.85,23
2019-08-14 12:46:17,31.3,118.4,2
2019-08-14 12:46:17,32.35,118.9,1
2019-08-14 12:46:17,32.25,118.8,1
2019-08-14 12:46:17,31.95,118.75,21
2019-08-14 12:46:17,31.85,118.95,5
2019-08-14 12:46:17,31.25,118.5,1
2019-08-14 12:46:17,31.65,118.45,23
2019-08-14 12:46:17,32.2,119.15,3
2019-08-14 12:46:17,31.65,118.5,9
2019-08-14 12:46:17,31.25,118.85,6
2019-08-14 12:46:17,31.85,118.75,20
2019-08-14 12:46:17,32.15,118.8,7
2019-08-14 12:46:17,31.55,119.05,2
2019-08-14 12:46:17,31.45,118.35,12
2019-08-14 12:46:17,31.85,118.8,18
2019-08-14 12:46:17,31.85,118.75,20
2019-08-14 12:46:17,31.85,118.6,5
2019-08-14 12:46:17,31.6,118.95,5
2019-08-14 12:46:17,31.95,119.1,3
2019-08-14 12:46:17,31.8,118.9,1
2019-08-14 12:46:17,31.8,118.85,2
2019-08-14 12:46:17,31.45,118.4,30
2019-08-14 12:46:17,32.3,119.1,1
2019-08-14 12:46:17,32.3,118.3,6
2019-08-14 12:46:17,31.7,119.25,2
2019-08-14 12:46:17,32.1,119.0,2
2019-08-14 12:46:17,32.05,118.9,18
2019-08-14 12:46:17,32.05,118.85,82
2019-08-14 12:46:17,31.35,118.5,1
2019-08-14 12:46:17,31.3,118.35,55
2019-08-14 12:46:17,31.3,118.4,25
2019-08-14 12:46:17,31.3,119.1,1
2019-08-14 12:46:17,31.7,119.05,3
2019-08-14 12:46:17,31.45,118.35,5
2019-08-14 12:46:17,31.25,118.35,105
2019-08-14 12:46:17,31.95,118.55,1
2019-08-14 12:46:17,31.6,119.0,11
2019-08-14 12:46:17,32.15,118.85,30
2019-08-14 12:46:17,31.85,118.55,1
2019-08-14 12:46:17,31.75,118.5,3
2019-08-14 12:46:17,31.8,118.95,2
2019-08-14 12:46:17,31.7,119.15,2
2019-08-14 12:46:17,31.4,119.25,3
2019-08-14 12:46:17,32.15,118.7,19
2019-08-14 12:46:17,31.9,118.95,3
2019-08-14 12:46:17,31.45,118.55,2
2019-08-14 12:46:17,32.25,118.65,2
2019-08-14 12:46:17,32.25,118.7,2
2019-08-14 12:46:17,31.5,118.25,1
2019-08-14 12:46:17,32.0,118.85,90
2019-08-14 12:46:17,32.25,118.8,5
2019-08-14 12:46:17,32.25,118.75,1
2019-08-14 12:46:17,31.9,118.6,47
2019-08-14 12:46:17,32.15,118.8,11
2019-08-14 12:46:17,32.05,119.25,1
2019-08-14 12:46:17,32.35,118.85,9
2019-08-14 12:46:17,31.5,118.75,3
2019-08-14 12:46:17,32.25,118.35,4
2019-08-14 12:46:17,31.2,118.7,2
2019-08-14 12:46:17,31.3,119.05,3
2019-08-14 12:46:17,31.7,119.05,1
2019-08-14 12:46:17,31.6,118.55,2
2019-08-14 12:46:17,32.15,118.5,1
2019-08-14 12:46:17,32.0,119.2,2
2019-08-14 12:46:17,32.1,118.8,99
2019-08-14 12:46:17,32.1,118.75,5
2019-08-14 12:46:17,31.8,118.9,3
2019-08-14 12:46:17,31.7,118.45,8
2019-08-14 12:46:17,31.95,119.15,29
2019-08-14 12:46:17,32.35,118.85,2
2019-08-14 12:46:17,31.65,118.85,3
2019-08-14 12:46:17,32.25,119.1,22
2019-08-14 12:46:17,31.3,118.75,1
2019-08-14 12:46:17,31.6,119.15,2
2019-08-14 12:46:17,32.15,118.25,10
2019-08-14 12:46:17,31.6,118.95,2
2019-08-14 12:46:17,32.2,118.95,1
2019-08-14 12:46:17,32.0,119.25,3
2019-08-14 12:46:17,31.75,118.6,2
2019-08-14 12:46:17,31.9,119.15,85
2019-08-14 12:46:17,31.9,119.2,1
2019-08-14 12:46:17,31.75,119.1,2
2019-08-14 12:46:17,31.35,118.85,2
2019-08-14 12:46:17,31.2,118.85,1
2019-08-14 12:46:17,31.9,118.75,30
2019-08-14 12:46:17,31.9,118.8,64
2019-08-14 12:46:17,31.9,118.85,26
2019-08-14 12:46:17,31.95,118.65,24
2019-08-14 12:46:17,31.55,118.85,8
2019-08-14 12:46:17,31.6,118.85,16
2019-08-14 12:46:17,32.15,118.6,1
2019-08-14 12:46:17,32.05,119.05,1
2019-08-14 12:46:17,32.2,119.1,3
2019-08-14 12:46:17,32.1,118.3,3
2019-08-14 12:46:17,31.8,118.75,4
2019-08-14 12:46:17,32.1,118.25,4
2019-08-14 12:46:17,32.25,118.5,1
2019-08-14 12:46:17,32.1,118.7,40
2019-08-14 12:46:17,31.65,119.05,3
2019-08-14 12:46:17,31.25,118.95,3
2019-08-14 12:46:17,31.35,119.15,2
2019-08-14 12:46:17,31.85,118.6,1
2019-08-14 12:46:17,32.15,118.95,2
2019-08-14 12:46:17,32.05,118.9,3
2019-08-14 12:46:17,32.0,118.85,23
2019-08-14 12:46:17,31.35,118.45,5
2019-08-14 12:46:17,31.5,118.45,3
2019-08-14 12:46:17,31.6,118.55,3
2019-08-14 12:46:17,31.55,118.85,11
2019-08-14 12:46:17,31.7,119.25,2
2019-08-14 12:46:17,31.3,118.6,2
2019-08-14 12:46:17,31.3,119.0,1
2019-08-14 12:46:17,32.1,118.65,16
2019-08-14 12:46:17,31.9,118.45,1
2019-08-14 12:46:17,31.95,118.7,29
2019-08-14 12:46:17,32.05,118.6,41
2019-08-14 12:46:17,31.35,118.45,44
2019-08-14 12:46:17,31.5,118.4,6
2019-08-14 12:46:17,31.7,119.15,4
2019-08-14 12:46:17,31.9,118.85,2
2019-08-14 12:46:17,31.9,118.9,68
2019-08-14 12:46:17,32.15,118.6,7
2019-08-14 12:46:17,31.2,118.25,5
2019-08-14 12:46:17,31.65,118.35,2
2019-08-14 12:46:17,31.8,118.85,4
2019-08-14 12:46:17,31.85,118.9,2
2019-08-14 12:46:17,31.4,118.35,1
2019-08-14 12:46:17,31.35,118.75,2
2019-08-14 12:46:17,31.9,119.15,1
2019-08-14 12:46:17,32.1,118.3,8
2019-08-14 12:46:17,31.35,118.8,4
2019-08-14 12:46:17,32.0,118.75,116
2019-08-14 12:46:17,31.75,118.65,1
2019-08-14 12:46:17,31.5,119.25,2
2019-08-14 12:46:17,32.1,118.25,12
2019-08-14 12:46:17,32.25,119.05,7
2019-08-14 12:46:17,32.2,118.35,1
2019-08-14 12:46:17,31.85,119.25,1
2019-08-14 12:46:17,31.3,118.4,11
2019-08-14 12:46:17,31.3,118.35,119
2019-08-14 12:46:17,31.3,118.25,2
2019-08-14 12:46:17,31.35,118.3,2
2019-08-14 12:46:17,31.85,118.6,11
2019-08-14 12:46:17,31.65,119.05,5
2019-08-14 12:46:17,31.65,118.5,42
2019-08-14 12:46:17,31.65,118.45,21
2019-08-14 12:46:17,31.65,118.55,9
2019-08-14 12:46:17,31.9,118.6,38
2019-08-14 12:46:17,31.25,118.55,1
2019-08-14 12:46:17,31.95,118.9,3
2019-08-14 12:46:17,32.05,118.25,1
2019-08-14 12:46:17,31.25,118.25,26
2019-08-14 12:46:17,31.85,119.25,2
2019-08-14 12:46:17,32.25,119.2,1
2019-08-14 12:46:17,32.1,118.8,73
2019-08-14 12:46:17,32.1,118.75,2
2019-08-14 12:46:17,31.65,119.05,4
2019-08-14 12:46:17,31.8,118.55,2
2019-08-14 12:46:17,31.85,118.6,1
2019-08-14 12:46:17,31.55,118.6,2
2019-08-14 12:46:17,31.65,118.95,2
2019-08-14 12:46:17,32.25,119.2,5
2019-08-14 12:46:17,31.85,119.2,3
2019-08-14 12:46:17,31.75,119.05,2
2019-08-14 12:46:17,32.15,119.15,3
2019-08-14 12:46:17,31.2,118.3,7
2019-08-14 12:46:17,32.0,118.8,93
2019-08-14 12:46:17,31.95,118.8,6
2019-08-14 12:46:17,32.05,119.2,2
2019-08-14 12:46:17,32.35,118.8,2
2019-08-14 12:46:17,32.1,118.8,48
2019-08-14 12:46:17,32.1,118.75,18
2019-08-14 12:46:17,31.65,118.6,2
2019-08-14 12:46:17,31.65,119.0,12
2019-08-14 12:46:17,31.9,118.7,4
2019-08-14 12:46:17,31.25,118.25,2
2019-08-14 12:46:17,32.0,118.95,2
2019-08-14 12:46:17,31.55,119.0,2
2019-08-14 12:46:17,31.65,118.85,3
2019-08-14 12:46:17,31.95,118.75,122
2019-08-14 12:46:17,31.95,118.8,8
2019-08-14 12:46:17,32.35,118.8,5
2019-08-14 12:46:17,31.9,119.15,3
2019-08-14 12:46:17,31.35,118.65,1
2019-08-14 12:46:17,31.85,118.9,3
2019-08-14 12:46:17,31.55,119.0,2
2019-08-14 12:46:17,32.35,119.0,1
2019-08-14 12:46:17,32.1,118.85,51
2019-08-14 12:46:17,31.6,118.7,2
2019-08-14 12:46:17,31.6,118.3,14
2019-08-14 12:46:17,31.3,118.65,8
2019-08-14 12:46:17,32.05,118.95,1
2019-08-14 12:46:17,31.7,118.9,5
2019-08-14 12:46:17,31.7,118.85,5
2019-08-14 12:46:17,31.7,118.85,1
2019-08-14 12:46:17,31.7,118.9,2
time,lat,lon,count
2019-08-14 12:46:23,31.7,118.5,1
2019-08-14 12:46:23,31.2,119.2,1
2019-08-14 12:46:23,31.55,118.8,1
2019-08-14 12:46:23,31.4,118.6,1
2019-08-14 12:46:23,31.3,119.05,2
2019-08-14 12:46:23,32.05,118.25,21
2019-08-14 12:46:23,31.7,118.35,38
2019-08-14 12:46:23,32.05,118.9,27
2019-08-14 12:46:23,31.75,119.15,1
2019-08-14 12:46:23,32.15,119.05,2
2019-08-14 12:46:23,32.05,119.05,2
2019-08-14 12:46:23,31.9,118.95,2
2019-08-14 12:46:23,31.45,118.55,2
2019-08-14 12:46:23,32.05,118.25,2
2019-08-14 12:46:23,32.35,118.3,2
2019-08-14 12:46:23,32.0,119.1,2
2019-08-14 12:46:23,32.0,119.05,2
2019-08-14 12:46:23,31.5,118.6,2
2019-08-14 12:46:23,31.45,118.55,3
2019-08-14 12:46:23,32.25,119.15,46
2019-08-14 12:46:23,32.15,118.25,2
2019-08-14 12:46:23,31.6,118.7,4
2019-08-14 12:46:23,31.65,119.0,20
2019-08-14 12:46:23,31.65,118.5,59
2019-08-14 12:46:23,31.55,118.55,5
2019-08-14 12:46:23,32.35,118.7,5
2019-08-14 12:46:23,32.1,118.55,3
2019-08-14 12:46:23,32.25,119.2,2
2019-08-14 12:46:23,31.25,119.2,3
2019-08-14 12:46:23,31.95,118.55,4
2019-08-14 12:46:23,32.15,119.15,1
2019-08-14 12:46:23,31.9,118.45,2
2019-08-14 12:46:23,32.3,118.5,3
2019-08-14 12:46:23,31.4,119.1,2
2019-08-14 12:46:23,32.25,119.15,45
2019-08-14 12:46:23,31.55,118.95,1
2019-08-14 12:46:23,31.9,119.0,2
2019-08-14 12:46:23,32.1,119.05,5
2019-08-14 12:46:23,31.3,118.9,6
2019-08-14 12:46:23,32.0,118.75,70
2019-08-14 12:46:23,31.8,118.4,2
2019-08-14 12:46:23,32.0,118.65,11
2019-08-14 12:46:23,31.8,119.15,1
2019-08-14 12:46:23,31.25,118.55,3
2019-08-14 12:46:23,31.5,118.5,4
2019-08-14 12:46:23,31.35,118.35,6
2019-08-14 12:46:23,31.55,118.8,8
2019-08-14 12:46:23,32.35,118.8,2
2019-08-14 12:46:23,31.95,119.15,2
2019-08-14 12:46:23,32.25,119.15,9
2019-08-14 12:46:23,31.5,118.85,1
2019-08-14 12:46:23,31.35,118.35,38
2019-08-14 12:46:23,32.3,118.25,23
2019-08-14 12:46:23,32.25,119.05,2
2019-08-14 12:46:23,31.6,118.9,1
2019-08-14 12:46:23,31.3,118.85,37
2019-08-14 12:46:23,31.6,118.9,2
2019-08-14 12:46:23,32.15,118.7,94
2019-08-14 12:46:23,31.6,118.45,7
2019-08-14 12:46:23,31.4,118.6,3
2019-08-14 12:46:23,32.25,118.9,3
2019-08-14 12:46:23,32.0,118.8,108
2019-08-14 12:46:23,31.85,118.35,2
2019-08-14 12:46:23,31.35,118.3,3
2019-08-14 12:46:23,31.5,119.15,2
2019-08-14 12:46:23,31.9,118.6,3
2019-08-14 12:46:23,32.15,118.45,3
2019-08-14 12:46:23,32.05,118.95,22
2019-08-14 12:46:23,31.45,119.2,3
2019-08-14 12:46:23,32.3,118.4,2
2019-08-14 12:46:23,32.3,118.35,15
2019-08-14 12:46:23,31.2,118.35,5
2019-08-14 12:46:23,32.3,119.15,5
2019-08-14 12:46:23,31.7,118.3,2
2019-08-14 12:46:23,31.55,118.5,4
2019-08-14 12:46:23,32.1,118.8,12
2019-08-14 12:46:23,32.0,118.55,11
2019-08-14 12:46:23,32.25,118.75,16
2019-08-14 12:46:23,31.8,119.0,18
2019-08-14 12:46:23,31.45,119.25,1
2019-08-14 12:46:23,31.6,118.95,5
2019-08-14 12:46:23,31.75,118.75,3
2019-08-14 12:46:23,31.3,118.35,80
2019-08-14 12:46:23,32.25,118.3,16
2019-08-14 12:46:23,32.25,119.2,10
2019-08-14 12:46:23,32.0,119.0,9
2019-08-14 12:46:23,31.7,118.25,1
2019-08-14 12:46:23,31.4,118.45,1
2019-08-14 12:46:23,32.25,118.95,2
2019-08-14 12:46:23,31.35,118.9,1
2019-08-14 12:46:23,32.25,119.05,2
2019-08-14 12:46:23,31.8,119.15,3
2019-08-14 12:46:23,31.25,118.8,4
2019-08-14 12:46:23,31.5,118.6,1
2019-08-14 12:46:23,31.2,119.05,2
2019-08-14 12:46:23,31.9,118.95,2
2019-08-14 12:46:23,32.2,118.75,54
2019-08-14 12:46:23,32.05,118.7,17
2019-08-14 12:46:23,32.1,118.8,77
2019-08-14 12:46:23,32.1,118.75,114
2019-08-14 12:46:23,31.9,118.8,52
2019-08-14 12:46:23,31.45,118.55,2
2019-08-14 12:46:23,31.55,118.5,2
2019-08-14 12:46:23,32.15,119.0,2
2019-08-14 12:46:23,32.0,118.5,2
2019-08-14 12:46:23,31.9,118.75,30
2019-08-14 12:46:23,31.95,118.65,13
2019-08-14 12:46:23,31.6,118.45,3
2019-08-14 12:46:23,31.6,118.5,6
2019-08-14 12:46:23,31.4,118.9,1
2019-08-14 12:46:23,32.1,118.25,21
2019-08-14 12:46:23,32.0,118.35,1
2019-08-14 12:46:23,31.65,118.45,10
2019-08-14 12:46:23,31.75,118.4,1
2019-08-14 12:46:23,31.65,119.05,2
2019-08-14 12:46:23,32.35,118.45,1
2019-08-14 12:46:23,31.8,118.45,4
2019-08-14 12:46:23,31.8,118.45,1
2019-08-14 12:46:23,31.35,118.5,1
2019-08-14 12:46:23,32.35,119.05,1
2019-08-14 12:46:23,31.8,118.9,3
2019-08-14 12:46:23,32.2,118.75,135
2019-08-14 12:46:23,31.6,119.0,5
2019-08-14 12:46:23,32.3,118.85,12
2019-08-14 12:46:23,32.15,118.85,4
2019-08-14 12:46:23,32.1,119.25,5
2019-08-14 12:46:23,31.8,118.8,2
2019-08-14 12:46:23,31.8,118.75,2
2019-08-14 12:46:23,31.25,119.15,3
2019-08-14 12:46:23,31.35,118.9,4
2019-08-14 12:46:23,31.95,119.25,1
2019-08-14 12:46:23,31.35,118.25,2
2019-08-14 12:46:23,31.35,118.3,2
2019-08-14 12:46:23,31.2,118.3,2
2019-08-14 12:46:23,32.0,118.8,79
2019-08-14 12:46:23,32.25,118.75,9
2019-08-14 12:46:23,31.9,118.95,3
2019-08-14 12:46:23,31.6,118.75,1
2019-08-14 12:46:23,32.3,118.35,5
2019-08-14 12:46:23,32.2,118.3,18
2019-08-14 12:46:23,32.1,118.5,2
2019-08-14 12:46:23,32.25,119.2,3
2019-08-14 12:46:23,31.25,119.2,4
2019-08-14 12:46:23,31.85,119.25,2
2019-08-14 12:46:23,32.25,119.1,3
2019-08-14 12:46:23,31.3,118.85,17
2019-08-14 12:46:23,32.15,118.65,9
2019-08-14 12:46:23,31.75,118.5,12
2019-08-14 12:46:23,32.2,118.6,6
2019-08-14 12:46:23,32.25,118.5,2
2019-08-14 12:46:23,32.2,118.7,91
2019-08-14 12:46:23,32.0,119.0,2
2019-08-14 12:46:23,32.3,118.3,7
2019-08-14 12:46:23,31.7,118.75,3
2019-08-14 12:46:23,31.35,118.35,7
2019-08-14 12:46:23,31.35,118.4,16
2019-08-14 12:46:23,32.0,118.75,74
2019-08-14 12:46:23,31.75,118.85,5
2019-08-14 12:46:23,31.5,118.5,1
2019-08-14 12:46:23,32.1,118.65,25
2019-08-14 12:46:23,32.35,118.35,2
2019-08-14 12:46:23,32.0,119.15,6
2019-08-14 12:46:23,31.3,118.55,1
2019-08-14 12:46:23,31.65,118.75,1
2019-08-14 12:46:23,31.7,118.9,2
2019-08-14 12:46:23,32.05,118.9,96
2019-08-14 12:46:23,32.05,118.85,38
2019-08-14 12:46:23,32.35,118.7,1
2019-08-14 12:46:23,32.05,119.05,2
2019-08-14 12:46:23,31.2,118.35,4
2019-08-14 12:46:23,32.3,119.25,2
2019-08-14 12:46:23,31.95,118.25,14
2019-08-14 12:46:23,31.9,119.15,48
2019-08-14 12:46:23,31.35,118.85,2
2019-08-14 12:46:23,31.2,118.9,2
2019-08-14 12:46:23,32.0,118.6,9
2019-08-14 12:46:23,31.3,119.0,2
2019-08-14 12:46:23,32.3,118.3,47
2019-08-14 12:46:23,32.25,118.6,2
2019-08-14 12:46:23,31.7,119.2,8
2019-08-14 12:46:23,31.9,118.8,13
2019-08-14 12:46:23,31.9,118.8,87
2019-08-14 12:46:23,31.95,118.25,1
2019-08-14 12:46:23,31.95,118.7,62
2019-08-14 12:46:23,31.55,118.45,8
2019-08-14 12:46:23,31.55,118.5,7
2019-08-14 12:46:23,31.95,118.65,6
2019-08-14 12:46:23,31.6,118.45,24
2019-08-14 12:46:23,31.6,118.5,2
2019-08-14 12:46:23,32.1,118.25,3
2019-08-14 12:46:23,32.1,118.65,1
2019-08-14 12:46:23,31.65,118.8,2
2019-08-14 12:46:23,31.25,118.3,3
2019-08-14 12:46:23,31.4,118.45,7
2019-08-14 12:46:23,31.65,118.35,2
2019-08-14 12:46:23,31.65,118.8,2
2019-08-14 12:46:23,32.2,118.75,28
2019-08-14 12:46:23,32.15,118.6,1
2019-08-14 12:46:23,31.95,118.8,76
2019-08-14 12:46:23,31.95,118.75,22
2019-08-14 12:46:23,31.95,118.7,59
2019-08-14 12:46:23,32.05,118.9,8
2019-08-14 12:46:23,32.05,118.85,63
2019-08-14 12:46:23,31.5,119.25,4
2019-08-14 12:46:23,32.3,119.0,3
2019-08-14 12:46:23,32.15,118.9,2
2019-08-14 12:46:23,31.9,118.8,66
2019-08-14 12:46:23,31.9,118.75,2
2019-08-14 12:46:23,31.55,118.5,1
2019-08-14 12:46:23,32.35,118.6,3
2019-08-14 12:46:23,31.4,118.95,1
2019-08-14 12:46:23,31.25,118.4,1
2019-08-14 12:46:23,31.4,118.75,1
2019-08-14 12:46:23,31.9,119.25,6
